frame,id,x1,y1,x2,y2,conf,speed_kmh
776,12,454,292,837,565,0.8613240718841553,0.0
776,19,858,365,948,412,0.46628323197364807,0.0
777,12,454,292,835,566,0.860939621925354,0.0
777,19,862,365,950,411,0.5135433077812195,0.0
778,12,454,292,832,565,0.872925341129303,0.0
778,19,863,365,952,410,0.5570064187049866,0.0
779,12,456,293,827,561,0.8668632507324219,0.0
779,19,863,365,954,410,0.47702768445014954,0.0
780,12,456,293,825,561,0.8796757459640503,0.0
780,19,847,363,940,410,0.6635234355926514,0.0
781,12,455,293,824,562,0.8811975121498108,0.0
781,19,842,363,934,410,0.7201740145683289,0.0
782,12,455,294,822,562,0.8840386271476746,0.0
782,19,842,364,930,410,0.7580176591873169,0.0
783,12,456,294,820,560,0.8782333135604858,0.0
783,19,843,365,929,410,0.746574878692627,0.0
784,12,456,294,818,559,0.8821194171905518,0.0
784,19,844,366,928,410,0.7679922580718994,0.0
785,12,455,294,816,559,0.8856415152549744,0.0
785,19,845,366,927,411,0.7606719136238098,0.0
786,12,454,294,813,558,0.8917437791824341,0.0
786,19,846,366,927,411,0.8022169470787048,0.0
787,12,453,294,812,558,0.8866804242134094,0.0
787,19,847,367,926,411,0.7882487177848816,0.0
788,12,452,294,810,558,0.8928050398826599,0.0
788,19,847,367,924,410,0.7079132795333862,0.0
789,12,453,295,807,556,0.8898597955703735,0.0
789,19,847,367,923,410,0.6669967770576477,0.0
790,12,454,295,805,553,0.8909193277359009,0.0
790,19,847,367,921,410,0.667297899723053,0.0
791,12,454,295,804,553,0.8879513740539551,0.0
791,19,847,367,920,410,0.6219868063926697,0.0
792,12,453,296,802,552,0.8848059177398682,0.0
792,19,847,367,919,410,0.5504277944564819,0.0
793,12,452,296,802,553,0.8822116851806641,0.0
793,19,848,367,918,410,0.568166971206665,0.0
794,12,451,296,802,554,0.8822020888328552,0.0
794,19,849,368,918,410,0.6253780126571655,0.0
795,12,452,297,800,553,0.880858302116394,0.0
795,19,850,368,917,410,0.6606568098068237,0.0
796,12,451,297,800,554,0.8860623836517334,0.0
796,19,851,369,917,410,0.6103297472000122,0.0
797,12,450,297,800,555,0.8854812979698181,0.0
797,19,853,369,917,410,0.5667878985404968,0.0
798,12,451,297,797,552,0.8732309341430664,0.0
798,19,854,369,917,411,0.5026918649673462,0.0
799,12,450,297,796,553,0.8732566237449646,0.0
799,19,855,369,917,411,0.5355994701385498,0.0
800,12,450,297,795,552,0.873755693435669,0.0
800,19,856,370,917,411,0.5298088788986206,0.0
801,12,449,298,795,553,0.8618353605270386,0.0
801,19,857,370,917,411,0.5509308576583862,0.0
802,12,449,298,793,552,0.8576885461807251,0.0
802,19,859,370,917,411,0.6280180811882019,0.0
803,12,451,297,790,548,0.8671282529830933,0.0
803,19,860,369,917,410,0.6122266054153442,0.0
804,12,450,297,790,549,0.8717384934425354,0.0
804,19,861,369,917,409,0.6183097958564758,0.0
805,12,449,298,791,550,0.880193829536438,0.0
805,19,861,368,918,409,0.6019424200057983,0.0
806,12,448,298,791,551,0.8757222294807434,0.0
806,19,862,368,917,408,0.6194901466369629,0.0
807,12,450,297,789,548,0.8694263696670532,0.0
807,19,864,369,917,408,0.649613082408905,0.0
808,12,448,297,790,550,0.878399133682251,0.0
808,19,865,368,918,407,0.6610598564147949,0.0
809,12,449,297,789,548,0.8801965713500977,0.0
809,19,867,368,919,407,0.5511080622673035,0.0
810,12,448,297,789,549,0.8789867162704468,0.0
810,19,867,367,921,407,0.4719739854335785,0.0
811,12,448,296,789,549,0.8802168369293213,0.0
811,19,868,367,921,407,0.4692971706390381,0.0
812,12,449,296,788,548,0.8866888880729675,0.0
812,19,870,367,923,407,0.428989052772522,0.0
812,20,1234,381,1276,461,0.5590507388114929,0.0
813,12,450,296,787,546,0.8800861239433289,0.0
813,19,873,367,925,406,0.5047280788421631,0.0
813,20,1229,377,1272,458,0.5625573992729187,0.0
814,12,450,296,788,545,0.8781530857086182,0.0
814,19,875,366,927,405,0.454707533121109,0.0
814,20,1220,357,1273,456,0.5810554623603821,0.0
815,12,450,296,788,545,0.8790404200553894,0.0
815,19,877,366,928,405,0.4793980121612549,0.0
815,20,1213,348,1271,455,0.7046497464179993,0.0
816,12,450,296,789,546,0.885367751121521,0.0
816,19,874,366,927,405,0.5630969405174255,0.0
816,20,1208,345,1268,454,0.7784310579299927,0.0
817,12,451,296,790,546,0.8872317671775818,0.0
817,19,870,364,926,405,0.48982319235801697,0.0
817,20,1204,344,1266,453,0.8208735585212708,0.0
818,12,453,296,789,543,0.8879477977752686,0.0
818,19,870,364,927,405,0.27192994952201843,0.0
818,20,1201,344,1264,452,0.8117592930793762,0.0
819,12,455,296,788,541,0.8932635188102722,0.0
819,19,870,364,929,405,0.2595040798187256,0.0
819,20,1196,344,1261,452,0.8247547149658203,0.0
820,12,452,296,792,545,0.8948012590408325,0.0
820,19,882,366,938,405,0.4369261562824249,0.0
820,20,1191,342,1261,453,0.6946199536323547,0.0
821,12,451,296,795,549,0.8939489722251892,0.0
821,19,888,367,942,405,0.42803502082824707,0.0
821,20,1186,341,1260,454,0.5674624443054199,0.0
822,12,452,296,795,549,0.8908122777938843,0.0
822,19,894,368,945,404,0.4846748113632202,0.0
822,20,1180,341,1259,455,0.38530203700065613,0.0
823,12,451,296,797,551,0.8868087530136108,0.0
823,19,897,369,946,404,0.4383162558078766,0.0
823,20,1174,334,1260,454,0.387368381023407,0.0
824,12,449,296,799,554,0.8933045864105225,0.0
824,19,902,371,948,404,0.5496649742126465,0.0
824,20,1168,329,1260,452,0.3526858985424042,0.0
825,12,450,296,799,554,0.9040302634239197,0.0
825,19,904,371,951,404,0.6221088767051697,0.0
825,20,1165,330,1258,450,0.4299762547016144,0.0
826,12,451,295,800,554,0.9002545475959778,0.0
826,19,907,371,953,404,0.5310908555984497,0.0
826,20,1163,333,1257,449,0.5442289710044861,0.0
827,12,452,295,800,554,0.8989093899726868,0.0
827,19,910,371,957,404,0.5536559820175171,0.0
827,20,1158,334,1256,448,0.5078487992286682,0.0
828,12,454,295,800,552,0.8913210034370422,0.0
828,19,912,370,959,404,0.4605361521244049,0.0
828,20,1152,328,1258,447,0.5092458128929138,0.0
829,12,455,295,800,551,0.8950517773628235,0.0
829,19,915,370,961,404,0.5128695964813232,0.0
829,20,1149,328,1258,446,0.4862016439437866,0.0
830,12,454,295,801,552,0.8979307413101196,0.0
830,19,918,371,963,403,0.5924883484840393,0.0
830,20,1148,335,1254,444,0.4742380976676941,0.0
831,12,454,295,801,553,0.8996983170509338,0.0
831,19,920,371,965,403,0.6067248582839966,0.0
831,20,1144,336,1253,441,0.4815361499786377,0.0
832,12,453,295,802,554,0.9016308784484863,0.0
832,19,922,370,967,403,0.39971044659614563,0.0
832,20,1136,328,1257,442,0.4387208819389343,0.0
833,12,453,295,802,555,0.8997728228569031,0.0
833,19,924,370,969,403,0.39038988947868347,0.0
834,12,454,295,801,554,0.8927061557769775,0.0
834,19,926,370,971,403,0.35614603757858276,0.0
835,12,456,295,800,552,0.8959271311759949,0.0
835,19,928,370,973,403,0.5031288266181946,0.0
836,12,456,295,801,552,0.8930416107177734,0.0
836,19,931,370,975,403,0.3281889855861664,0.0
836,20,1132,340,1247,438,0.5057280659675598,0.0
837,12,457,295,800,550,0.8858540058135986,0.0
837,19,934,371,977,402,0.4644313454627991,0.0
837,20,1128,342,1247,437,0.6299736499786377,0.0
838,12,457,295,801,550,0.8880652189254761,0.0
838,19,937,371,979,402,0.5069782137870789,0.0
838,20,1121,341,1244,436,0.642073392868042,0.0
839,12,457,295,801,550,0.8875980973243713,0.0
839,19,939,372,981,402,0.5543897747993469,0.0
839,20,1113,341,1240,435,0.38320407271385193,0.0
840,12,455,295,802,553,0.894188642501831,0.0
840,19,941,371,983,402,0.3835518956184387,0.0
840,20,1107,341,1236,433,0.5591424703598022,0.0
841,12,455,295,802,553,0.8914729356765747,0.0
841,19,943,371,986,403,0.5349380970001221,0.0
841,20,1103,342,1232,432,0.600086510181427,0.0
842,12,456,295,802,551,0.8902058005332947,0.0
842,19,945,371,988,403,0.5959517359733582,0.0
842,20,1096,342,1226,430,0.4133458733558655,0.0
843,12,457,295,801,550,0.8864002227783203,0.0
843,19,947,371,990,402,0.5884530544281006,0.0
843,20,1091,342,1221,428,0.40275877714157104,0.0
844,12,456,295,802,551,0.8882895112037659,0.0
844,19,950,371,992,402,0.5658549070358276,0.0
845,12,457,295,802,550,0.8873684406280518,0.0
845,19,952,371,993,402,0.6179177761077881,0.0
846,12,457,295,802,550,0.8828703165054321,0.0
846,19,954,372,994,402,0.5570486783981323,0.0
846,20,1082,342,1211,426,0.5152837038040161,0.0
847,12,457,295,802,549,0.8850861191749573,0.0
847,19,955,371,996,401,0.49432066082954407,0.0
847,20,1083,341,1211,425,0.4265742897987366,0.0
848,12,456,295,802,550,0.888141930103302,0.0
848,19,957,371,998,401,0.4515749514102936,0.0
848,20,1083,341,1209,424,0.41529375314712524,0.0
849,12,455,295,802,551,0.8864855766296387,0.0
849,19,959,371,1000,402,0.35127633810043335,0.0
850,12,454,295,802,552,0.8926900029182434,0.0
850,19,960,371,1002,401,0.35791218280792236,0.0
850,20,1079,340,1202,422,0.6101138591766357,0.0
851,12,454,295,801,550,0.89030522108078,0.0
851,19,962,371,1003,401,0.4594690799713135,0.0
851,20,1077,339,1198,422,0.5894367694854736,0.0
852,12,454,295,800,551,0.8901302814483643,0.0
852,19,964,372,1004,401,0.4739626944065094,0.0
852,20,1076,340,1193,421,0.5735054612159729,0.0
853,12,452,295,800,552,0.8938559293746948,0.0
853,19,964,371,1005,401,0.46516212821006775,0.0
853,20,1063,340,1181,421,0.5759987235069275,0.0
854,12,448,295,800,556,0.8896161317825317,0.0
854,19,966,372,1007,401,0.26481902599334717,0.0
854,20,1055,340,1171,419,0.601232647895813,0.0
855,12,447,296,799,557,0.8911531567573547,0.0
855,19,968,372,1008,401,0.2672390937805176,0.0
855,20,1050,341,1166,419,0.7076165676116943,0.0
856,12,446,296,798,558,0.8930047750473022,0.0
856,19,969,372,1009,401,0.3912760019302368,0.0
856,20,1046,342,1161,419,0.7631497979164124,0.0
857,12,445,296,798,559,0.9025595784187317,0.0
857,19,970,372,1010,401,0.4322620928287506,0.0
857,20,1043,343,1156,418,0.7365677356719971,0.0
858,12,444,296,796,559,0.9111167192459106,0.0
858,19,971,373,1010,402,0.47153374552726746,0.0
858,20,1039,344,1152,418,0.7212477922439575,0.0
859,12,443,296,794,559,0.9194770455360413,0.0
859,19,972,374,1010,401,0.5252153277397156,0.0
859,20,1036,345,1147,418,0.721563458442688,0.0
860,12,442,297,793,559,0.9157611131668091,0.0
860,19,973,374,1011,402,0.502315878868103,0.0
860,20,1033,346,1142,417,0.6863951683044434,0.0
861,12,440,297,791,560,0.9109357595443726,0.0
861,19,973,374,1012,402,0.46034786105155945,0.0
861,20,1031,346,1140,417,0.5781710743904114,0.0
861,21,1232,378,1274,444,0.5589775443077087,0.0
862,12,439,296,789,559,0.9071784019470215,0.0
862,19,974,373,1012,401,0.4773983955383301,0.0
862,20,1032,347,1137,416,0.48303210735321045,0.0
862,21,1223,366,1273,443,0.5041874647140503,0.0
863,12,438,296,787,558,0.9082679152488708,0.0
863,19,974,373,1012,401,0.4215797781944275,0.0
863,20,1027,350,1129,416,0.7096965312957764,0.0
863,21,1214,353,1272,442,0.651442289352417,0.0
864,12,436,296,784,558,0.9088507890701294,0.0
864,19,974,373,1013,402,0.42221948504447937,0.0
864,20,1023,350,1124,416,0.6006506085395813,0.0
864,21,1208,348,1270,441,0.5622270107269287,0.0
865,12,434,296,782,557,0.917244553565979,0.0
865,19,974,373,1014,403,0.36501505970954895,0.0
865,20,1019,349,1122,416,0.5827319622039795,0.0
865,21,1195,323,1273,441,0.7118898630142212,0.0
866,12,431,296,780,559,0.9164307117462158,0.0
866,19,974,373,1013,403,0.30545279383659363,0.0
866,20,1018,347,1122,415,0.26048707962036133,0.0
866,21,1187,314,1272,442,0.715888261795044,0.0
867,12,429,296,779,560,0.9190903902053833,0.0
867,19,973,373,1013,404,0.29032981395721436,0.0
867,21,1179,310,1269,443,0.5754286646842957,0.0
868,12,427,297,777,560,0.9170081615447998,0.0
868,19,973,374,1012,404,0.3785756230354309,0.0
868,21,1176,316,1264,443,0.7085314989089966,0.0
869,12,425,297,774,560,0.9178388118743896,0.0
869,19,972,374,1011,404,0.26896342635154724,0.0
869,21,1169,312,1263,442,0.7964387536048889,0.0
870,12,422,297,773,561,0.9209558367729187,0.0
870,21,1163,311,1260,441,0.7760903835296631,0.0
871,12,421,297,771,562,0.9249054193496704,0.0
871,21,1158,310,1258,439,0.7469097971916199,0.0
872,12,419,297,769,562,0.926295816898346,0.0
872,21,1153,310,1256,437,0.7643395066261292,0.0
873,12,418,298,766,562,0.92432701587677,0.0
873,21,1148,311,1254,436,0.6838823556900024,0.0
873,20,989,352,1083,413,0.593970775604248,0.0
874,12,417,299,763,561,0.9209482073783875,0.0
874,21,1143,313,1253,435,0.6818395853042603,0.0
874,20,990,353,1083,413,0.6791130900382996,0.0
875,12,415,299,760,561,0.916169285774231,0.0
875,21,1145,334,1244,436,0.5856858491897583,0.0
875,20,987,354,1078,413,0.6378346681594849,0.0
876,12,414,299,757,561,0.9065006971359253,0.0
876,21,1139,338,1242,437,0.5810128450393677,0.0
876,20,982,355,1073,413,0.8124502301216125,0.0
877,12,413,300,754,560,0.8998643159866333,0.0
877,21,1136,344,1241,436,0.6629674434661865,0.0
877,20,979,356,1069,413,0.8289744257926941,0.0
878,12,411,301,751,561,0.9017090201377869,0.0
878,21,1159,345,1259,433,0.5537172555923462,0.0
878,20,976,356,1066,413,0.7755283117294312,0.0
879,12,409,302,748,561,0.9080780744552612,0.0
879,21,1138,346,1242,432,0.6584697365760803,0.0
879,20,974,355,1064,412,0.7446209788322449,0.0
880,12,407,302,746,560,0.9107351303100586,0.0
880,21,1142,346,1245,430,0.5956878662109375,0.0
880,20,973,355,1061,413,0.7771386504173279,0.0
881,12,406,303,743,560,0.9131835103034973,0.0
881,21,1138,346,1239,430,0.5891391634941101,0.0
881,20,972,356,1058,413,0.7272632718086243,0.0
882,12,405,304,739,559,0.9088420867919922,0.0
882,21,1130,346,1231,429,0.7419149279594421,0.0
882,20,970,356,1056,413,0.7481694221496582,0.0
883,12,405,305,734,557,0.9129851460456848,0.0
883,21,1120,347,1220,427,0.7933897376060486,0.0
883,20,968,355,1054,413,0.6181540489196777,0.0
884,12,404,306,730,555,0.9154757857322693,0.0
884,21,1108,347,1207,426,0.7362540364265442,0.0
884,20,964,353,1051,413,0.558892548084259,0.0
885,12,401,306,727,554,0.9146680235862732,0.0
885,21,1101,346,1200,425,0.6858493685722351,0.0
885,20,961,355,1044,412,0.5989838242530823,0.0
886,12,398,306,724,554,0.8983556628227234,0.0
886,21,1097,346,1195,424,0.7407985329627991,0.0
886,20,958,356,1038,412,0.53938227891922,0.0
887,12,394,307,720,554,0.8968060612678528,0.0
887,21,1091,346,1186,423,0.549400269985199,0.0
887,20,955,356,1034,412,0.5210314989089966,0.0
888,12,391,307,717,555,0.9011166095733643,0.0
888,21,1085,347,1178,423,0.5037137866020203,0.0
888,20,953,357,1031,412,0.6248189210891724,0.0
889,12,387,307,713,556,0.8939550518989563,0.0
889,21,1057,347,1153,422,0.6547448039054871,0.0
889,20,951,357,1028,412,0.5429480671882629,0.0
890,12,384,307,709,556,0.9096628427505493,0.0
890,21,1041,346,1142,422,0.5361992120742798,0.0
890,20,949,357,1023,410,0.6437719464302063,0.0
891,12,382,308,704,555,0.922463059425354,0.0
891,21,1031,346,1133,421,0.7334065437316895,0.0
891,20,946,356,1020,410,0.7772628664970398,0.0
892,12,380,308,700,555,0.9206867218017578,0.0
892,21,1023,346,1127,421,0.654198169708252,0.0
892,20,945,357,1018,410,0.7179631590843201,0.0
893,12,378,309,697,554,0.9221735596656799,0.0
893,21,1016,345,1122,420,0.6992772221565247,0.0
893,20,942,357,1015,410,0.7386555075645447,0.0
894,12,375,309,692,554,0.9214200377464294,0.0
894,21,1017,349,1118,420,0.6719253659248352,0.0
894,20,940,357,1010,409,0.6253618597984314,0.0
894,22,1183,367,1277,481,0.8478102684020996,0.0
895,12,373,310,687,553,0.9231698513031006,0.0
895,21,1018,350,1115,419,0.6256921887397766,0.0
895,20,937,357,1006,409,0.5621009469032288,0.0
895,22,1173,360,1273,480,0.8897078633308411,0.0
896,12,373,310,682,549,0.9183167815208435,0.0
896,21,1017,352,1110,417,0.6260907649993896,0.0
896,20,936,358,1003,408,0.5609998106956482,0.0
896,22,1163,357,1265,479,0.8282532691955566,0.0
897,12,372,311,678,547,0.9146367311477661,0.0
897,21,1014,352,1106,417,0.6243225336074829,0.0
897,20,935,357,1001,408,0.5477524995803833,0.0
897,22,1153,356,1259,481,0.8344534635543823,0.0
898,12,372,311,674,545,0.9136448502540588,0.0
898,21,998,351,1091,415,0.7019238471984863,0.0
898,20,933,358,995,406,0.6567767858505249,0.0
898,22,1141,355,1256,487,0.8444945216178894,0.0
899,12,370,311,671,543,0.9063200950622559,0.0
899,21,990,351,1083,414,0.48621228337287903,0.0
899,20,931,360,990,405,0.4723828136920929,0.0
899,22,1132,353,1253,489,0.8071534037590027,0.0
900,12,369,311,667,542,0.9070072770118713,0.0
900,21,980,351,1071,412,0.4018363654613495,0.0
900,20,929,359,987,405,0.46180620789527893,0.0
900,22,1124,352,1247,485,0.8214262127876282,0.0
901,12,367,311,663,540,0.903971254825592,0.0
901,21,975,351,1067,413,0.4244471490383148,0.0
901,20,926,358,986,406,0.4637376070022583,0.0
901,22,1119,352,1241,478,0.7771735787391663,0.0
902,12,366,311,659,538,0.9058523774147034,0.0
902,21,973,353,1063,413,0.48035958409309387,0.0
902,20,926,359,984,405,0.6215728521347046,0.0
902,22,1104,323,1253,475,0.7803167700767517,0.0
903,12,363,312,657,539,0.8938911557197571,0.0
903,21,973,354,1062,413,0.6339651942253113,0.0
903,20,925,358,983,405,0.6197360754013062,0.0
903,22,1101,339,1239,472,0.7726791501045227,0.0
904,12,362,311,653,536,0.8966237306594849,0.0
904,21,977,354,1065,413,0.6605333089828491,0.0
904,20,925,358,983,405,0.5935823321342468,0.0
904,22,1096,347,1233,469,0.825439989566803,0.0
905,12,360,311,651,536,0.8933876156806946,0.0
905,21,978,354,1064,412,0.6150293946266174,0.0
905,20,925,359,981,404,0.5574769973754883,0.0
905,22,1088,349,1229,467,0.834441602230072,0.0
906,12,360,311,648,533,0.8997308015823364,0.0
906,21,971,354,1057,411,0.46122977137565613,0.0
906,20,925,359,981,404,0.39285847544670105,0.0
906,22,1077,348,1228,467,0.8163475394248962,0.0
907,12,359,310,646,532,0.8989423513412476,0.0
907,21,965,354,1051,410,0.5899369716644287,0.0
907,20,924,358,980,403,0.48850682377815247,0.0
907,22,1072,350,1226,464,0.8539383411407471,0.0
908,12,358,310,644,531,0.9108319878578186,0.0
908,21,950,352,1039,409,0.5912821292877197,0.0
908,20,923,357,980,402,0.500451385974884,0.0
908,22,1058,345,1223,461,0.8332214951515198,0.0
909,12,358,310,641,529,0.919529139995575,0.0
909,21,941,351,1034,408,0.6061784029006958,0.0
909,20,921,358,978,403,0.3333591818809509,0.0
909,22,1047,346,1215,458,0.8149909973144531,0.0
910,12,357,310,639,528,0.9172574877738953,0.0
910,21,934,353,1026,407,0.5309233069419861,0.0
910,20,920,358,976,403,0.28080907464027405,0.0
910,22,1033,346,1205,457,0.8460130095481873,0.0
911,12,356,310,636,526,0.9166421890258789,0.0
911,21,927,352,1022,407,0.5777903199195862,0.0
911,20,919,357,977,403,0.3602685034275055,0.0
911,22,1022,348,1193,454,0.8395437002182007,0.0
912,12,353,310,632,525,0.9217721819877625,0.0
912,21,924,352,1020,407,0.5706897974014282,0.0
912,20,918,357,976,403,0.2951679527759552,0.0
912,22,1010,349,1182,453,0.8322596549987793,0.0
913,12,351,311,629,525,0.9215735793113708,0.0
913,21,921,351,1019,406,0.45216768980026245,0.0
913,20,918,358,974,403,0.34032222628593445,0.0
913,22,1000,349,1172,451,0.8058844804763794,0.0
914,12,350,311,628,525,0.9174266457557678,0.0
914,21,917,351,1017,406,0.4821779429912567,0.0
914,20,918,358,975,404,0.4095105528831482,0.0
914,22,992,352,1161,449,0.7993110418319702,0.0
915,12,349,311,626,525,0.9134571552276611,0.0
915,21,914,350,1012,406,0.4818987548351288,0.0
915,20,916,356,974,404,0.369391530752182,0.0
915,22,984,351,1154,448,0.7994670867919922,0.0
916,12,349,312,624,525,0.914600133895874,0.0
916,21,914,351,1009,405,0.4418438971042633,0.0
916,20,916,356,975,404,0.3579583466053009,0.0
916,22,975,350,1147,447,0.7620991468429565,0.0
917,12,348,312,623,525,0.9101443886756897,0.0
917,21,913,354,1001,405,0.4053877592086792,0.0
917,20,917,357,974,405,0.31385916471481323,0.0
917,22,968,351,1140,447,0.8444423675537109,0.0
918,12,348,313,622,525,0.921661376953125,0.0
918,21,913,356,996,405,0.3327617645263672,0.0
918,22,964,352,1132,445,0.7922366261482239,0.0
919,12,348,314,621,525,0.9282565712928772,0.0
919,21,914,356,995,405,0.2912268042564392,0.0
919,22,959,352,1126,444,0.7787736654281616,0.0
919,23,580,336,653,433,0.6257387399673462,0.0
920,12,348,315,621,526,0.9254926443099976,0.0
920,21,915,357,992,405,0.33255666494369507,0.0
920,22,957,351,1121,441,0.6915737986564636,0.0
920,23,580,336,653,434,0.6344133615493774,0.0
921,12,348,316,622,527,0.912786066532135,0.0
921,22,951,353,1107,438,0.6601713299751282,0.0
921,23,581,337,654,434,0.6474208831787109,0.0
922,12,350,317,622,527,0.9195395708084106,0.0
922,22,949,352,1105,438,0.7873485088348389,0.0
922,23,583,338,656,434,0.6813680529594421,0.0
923,12,352,317,623,527,0.9188120365142822,0.0
923,22,948,351,1106,437,0.7966300249099731,0.0
923,23,585,338,658,434,0.6868785619735718,0.0
924,12,354,317,625,527,0.9174429774284363,0.0
924,22,942,346,1107,437,0.7846889495849609,0.0
924,23,586,337,659,434,0.7106887102127075,0.0
925,12,356,317,627,527,0.9180638194084167,0.0
925,22,945,349,1102,436,0.8065071702003479,0.0
925,23,587,338,662,435,0.6792920827865601,0.0
926,12,358,318,628,527,0.9163623452186584,0.0
926,22,943,346,1101,434,0.8051350116729736,0.0
926,23,589,337,665,437,0.7735134363174438,0.0
927,12,360,317,630,526,0.9069547653198242,0.0
927,22,944,344,1100,431,0.7477555274963379,0.0
927,23,590,337,668,437,0.7893477082252502,0.0
928,12,362,317,633,527,0.9047614336013794,0.0
928,22,947,344,1099,429,0.7694574594497681,0.0
928,23,592,337,671,438,0.7868457436561584,0.0
929,12,364,317,636,528,0.8966770172119141,0.0
929,22,952,347,1096,428,0.8178950548171997,0.0
929,23,595,336,675,438,0.7726377844810486,0.0
930,12,367,316,639,527,0.8987671136856079,0.0
930,22,956,348,1094,425,0.8519087433815002,0.0
930,23,596,335,678,438,0.7719014286994934,0.0
931,12,369,315,642,527,0.9202211499214172,0.0
931,22,958,348,1093,423,0.8593900203704834,0.0
931,23,602,334,684,437,0.7274393439292908,0.0
932,12,372,315,644,526,0.9288309812545776,0.0
932,22,961,346,1096,421,0.8647827506065369,0.0
932,23,608,336,690,437,0.72898268699646,0.0
933,12,375,314,647,525,0.9336722493171692,0.0
933,22,964,345,1097,420,0.8256161212921143,0.0
933,23,611,335,693,436,0.7389044165611267,0.0
934,12,379,314,651,525,0.9352024793624878,0.0
934,22,969,347,1097,419,0.8604989647865295,0.0
934,23,614,334,697,435,0.7570558190345764,0.0
935,12,383,313,656,525,0.9305592179298401,0.0
935,22,972,346,1098,417,0.8365990519523621,0.0
935,23,617,332,702,435,0.8230395317077637,0.0
936,12,388,313,659,523,0.9357820153236389,0.0
936,22,978,347,1100,416,0.8437309861183167,0.0
936,23,620,330,708,436,0.8056990504264832,0.0
937,12,392,313,663,522,0.9300941228866577,0.0
937,22,979,343,1105,414,0.8377636671066284,0.0
937,23,625,329,715,436,0.7773987054824829,0.0
938,12,394,312,668,523,0.9324891567230225,0.0
938,22,984,343,1107,413,0.8329880833625793,0.0
938,23,631,329,721,435,0.5978450775146484,0.0
938,24,736,336,811,399,0.585108757019043,0.0
939,12,397,311,673,524,0.9272618889808655,0.0
939,22,989,343,1111,412,0.8189445734024048,0.0
939,23,635,329,725,435,0.7052943110466003,0.0
939,24,743,334,818,397,0.6077248454093933,0.0
940,12,402,310,677,522,0.9220526218414307,0.0
940,22,992,341,1115,412,0.5725358724594116,0.0
940,23,639,329,731,436,0.7613926529884338,0.0
940,24,747,332,825,398,0.5267892479896545,0.0
940,25,713,335,770,403,0.6292177438735962,0.0
941,12,406,310,681,521,0.9281224012374878,0.0
941,22,998,342,1116,411,0.5405293703079224,0.0
941,23,645,328,737,435,0.8139040470123291,0.0
941,24,751,333,823,394,0.4515748620033264,0.0
941,25,719,335,776,403,0.6019336581230164,0.0
941,21,863,354,923,392,0.5178768634796143,0.0
942,12,408,308,685,520,0.9185807704925537,0.0
942,22,1005,343,1119,409,0.74568110704422,0.0
942,23,649,328,743,435,0.8069995641708374,0.0
942,24,761,332,833,393,0.5471270680427551,0.0
942,25,724,336,783,406,0.5760208368301392,0.0
942,21,869,354,928,392,0.3928343653678894,0.0
943,12,411,307,691,523,0.9140362739562988,0.0
943,22,1010,344,1121,408,0.7978357672691345,0.0
943,23,653,327,747,435,0.7619804739952087,0.0
943,24,766,331,840,394,0.5042770504951477,0.0
943,25,731,335,789,404,0.5270799994468689,0.0
943,21,880,355,933,391,0.4628910422325134,0.0
944,12,415,306,697,523,0.9167544841766357,0.0
944,22,1014,344,1125,407,0.7874323129653931,0.0
944,23,657,326,753,434,0.7725375294685364,0.0
944,24,770,330,842,392,0.44684502482414246,0.0
944,25,737,334,794,403,0.5188576579093933,0.0
944,21,886,352,939,388,0.35983940958976746,0.0
945,12,421,305,702,521,0.9201140403747559,0.0
945,22,1020,343,1128,405,0.7979804277420044,0.0
945,23,661,325,759,433,0.758306086063385,0.0
945,24,776,330,838,383,0.47518834471702576,0.0
945,25,742,332,799,401,0.5965121388435364,0.0
945,21,886,350,946,391,0.28723418712615967,0.0
946,12,425,305,708,522,0.9281699657440186,0.0
946,22,1026,344,1133,405,0.7908573150634766,0.0
946,23,667,324,766,433,0.8257918953895569,0.0
946,24,780,329,843,383,0.4150969088077545,0.0
946,25,748,332,805,400,0.5134077072143555,0.0
946,21,894,349,952,388,0.3578604459762573,0.0
947,12,428,305,713,524,0.9191482067108154,0.0
947,22,1031,343,1138,404,0.8476482033729553,0.0
947,23,672,322,773,433,0.8109429478645325,0.0
947,24,787,328,851,383,0.43724334239959717,0.0
947,25,755,329,812,398,0.435291051864624,0.0
947,21,907,350,959,385,0.2635802626609802,0.0
948,12,432,304,718,524,0.9132757782936096,0.0
948,22,1036,340,1145,402,0.8419056534767151,0.0
948,23,676,321,779,434,0.8207947611808777,0.0
948,24,795,326,864,387,0.5215315222740173,0.0
948,25,761,326,820,398,0.46841445565223694,0.0
948,21,914,348,968,384,0.40667250752449036,0.0
949,12,436,304,722,523,0.9062638282775879,0.0
949,22,1041,339,1150,401,0.8229814767837524,0.0
949,23,682,320,786,434,0.8027251362800598,0.0
949,24,800,325,870,388,0.5570386648178101,0.0
949,25,766,327,825,398,0.5404512882232666,0.0
949,21,919,347,973,382,0.36241838335990906,0.0
950,12,440,303,727,523,0.91630619764328,0.0
950,22,1046,339,1153,400,0.8349857926368713,0.0
950,23,686,318,792,433,0.8227452039718628,0.0
950,24,802,324,872,387,0.4263947606086731,0.0
950,25,772,326,829,396,0.5671218633651733,0.0
950,21,931,348,983,380,0.4936389923095703,0.0
951,12,444,303,733,525,0.9076127409934998,0.0
